route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972679,"Inbound",0,770554,170084
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972680,"Inbound",0,770578,100095
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972681,"Inbound",0,770555,60068
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972682,"Inbound",0,768043,50067
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972683,"Inbound",0,770570,110309
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972684,"Inbound",0,770577,40071
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972685,"Outbound",1,770583,30188
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972686,"Outbound",1,770570,30189
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972687,"Outbound",1,770589,100089
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972688,"Inbound",0,770565,90179
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972689,"Inbound",0,770568,40071
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972690,"Inbound",0,770604,190150
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972691,"Inbound",0,770585,110309
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972692,"Inbound",0,770592,10172
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972693,"Inbound",0,770580,170084
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972694,"Outbound",1,770577,30188
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972695,"Inbound",0,770550,190149
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972696,"Outbound",1,770568,30189
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972697,"Inbound",0,768043,50067
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972698,"Inbound",0,770578,190149
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972699,"Inbound",0,770592,30199
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972700,"Inbound",0,770580,40071
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972701,"Inbound",0,770601,70279
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972702,"Inbound",0,770547,40071
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972703,"Inbound",0,770566,70256
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972704,"Inbound",0,770565,160170
14-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972705,"Inbound",0,770547,140053
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972706,"Inbound",0,770586,90179
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972707,"Inbound",0,770556,70279
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972708,"Inbound",0,770548,90179
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972709,"Inbound",0,770557,70279
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972710,"Outbound",1,770548,30188
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972711,"Outbound",1,770601,160169
12-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972712,"Outbound",1,770595,120134
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972713,"Outbound",1,770600,60067
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972714,"Inbound",0,770562,160170
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972715,"Inbound",0,770568,90179
14-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972716,"Inbound",0,770556,140053
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972717,"Inbound",0,770606,40071
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972718,"Inbound",0,770554,100095
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972719,"Inbound",0,770591,160170
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972720,"Inbound",0,770593,70279
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972721,"Inbound",0,770578,70228
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972722,"Inbound",0,770556,190149
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972723,"Inbound",0,770597,40071
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972724,"Inbound",0,770560,110309
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972725,"Inbound",0,770559,190150
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972726,"Inbound",0,770597,150101
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972727,"Inbound",0,770599,150101
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972728,"Inbound",0,770558,190150
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972729,"Inbound",0,770591,10172
14-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972730,"Inbound",0,770555,140053
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972731,"Outbound",1,768038,50062
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972732,"Inbound",0,770561,90179
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972733,"Inbound",0,770571,110309
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972734,"Inbound",0,770587,70228
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972735,"Outbound",1,770587,30189
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972736,"Inbound",0,770596,70228
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972737,"Inbound",0,770605,150101
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972738,"Outbound",1,770558,30188
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972739,"Inbound",0,770558,90179
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972740,"Inbound",0,768038,50067
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972741,"Inbound",0,770564,110309
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972742,"Inbound",0,770601,60068
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972743,"Inbound",0,770570,70228
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972744,"Inbound",0,770551,190149
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972745,"Inbound",0,770555,100095
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972746,"Inbound",0,770550,100095
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972747,"Inbound",0,770601,90179
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972748,"Inbound",0,770588,40071
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972749,"Inbound",0,770552,70279
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972750,"Inbound",0,770593,190149
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972751,"Inbound",0,770606,100095
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972752,"Inbound",0,770583,60068
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972753,"Outbound",1,770592,90178
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972754,"Inbound",0,768038,50067
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972755,"Outbound",1,770584,110308
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972756,"Inbound",0,770585,70228
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972757,"Inbound",0,770582,60068
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972758,"Inbound",0,770599,150101
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972759,"Outbound",1,770585,150102
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972760,"Inbound",0,770601,100095
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972761,"Inbound",0,770606,160170
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972762,"Inbound",0,770571,70228
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972763,"Inbound",0,770603,110309
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972764,"Inbound",0,770562,90179
12-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972765,"Inbound",0,770595,120136
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972766,"Inbound",0,770580,90179
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972767,"Inbound",0,770569,90179
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972768,"Inbound",0,770565,90179
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972769,"Inbound",0,770570,40071
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972770,"Inbound",0,770578,190150
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972771,"Inbound",0,770606,100095
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972772,"Inbound",0,770588,90179
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972773,"Outbound",1,770607,190140
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972774,"Outbound",1,770596,160169
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972775,"Inbound",0,770569,60068
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972776,"Inbound",0,770588,90179
14-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972777,"Inbound",0,770548,140053
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972778,"Inbound",0,770592,70279
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972779,"Outbound",1,770565,110308
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972780,"Outbound",1,770566,70281
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972781,"Inbound",0,770548,100095
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972782,"Inbound",0,768038,50067
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972783,"Inbound",0,770601,90179
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972784,"Inbound",0,770576,190149
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972785,"Inbound",0,770606,100095
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972786,"Inbound",0,770552,170084
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972787,"Inbound",0,770569,70256
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972788,"Inbound",0,770585,40071
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972789,"Outbound",1,770552,170105
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972790,"Inbound",0,770584,110309
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972791,"Inbound",0,770566,110297
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972792,"Inbound",0,770574,170084
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972793,"Inbound",0,770589,90179
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972794,"Outbound",1,770596,10161
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972795,"Inbound",0,768038,50067
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972796,"Inbound",0,770552,70228
14-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972797,"Inbound",0,770561,140053
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972798,"Inbound",0,770571,190150
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972799,"Inbound",0,770580,110309
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972800,"Inbound",0,770550,70228
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972801,"Inbound",0,770606,40071
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972802,"Inbound",0,770591,190150
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972803,"Inbound",0,768038,50067
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972804,"Inbound",0,770567,90179
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972805,"Inbound",0,770581,70228
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972806,"Inbound",0,770585,150101
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972807,"Inbound",0,770593,160170
14-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972808,"Inbound",0,770565,140053
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972809,"Inbound",0,768038,50067
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972810,"Inbound",0,770580,40071
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972811,"Outbound",1,770580,40070
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972812,"Inbound",0,768043,50067
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972813,"Inbound",0,770552,60068
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972814,"Inbound",0,770592,160170
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972815,"Outbound",1,770568,30189
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972816,"Inbound",0,770576,190150
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972817,"Outbound",1,770585,10161
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972818,"Inbound",0,770557,110309
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972819,"Inbound",0,770580,10172
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972820,"Inbound",0,770551,60068
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972821,"Inbound",0,770571,160170
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972822,"Outbound",1,770562,30188
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972823,"Inbound",0,770551,90179
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972824,"Outbound",1,770585,150102
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972825,"Outbound",1,770586,30188
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972826,"Inbound",0,768043,50067
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972827,"Outbound",1,770548,30188
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972828,"Inbound",0,768038,50067
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972829,"Inbound",0,770574,170084
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972830,"Inbound",0,770559,190150
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972831,"Inbound",0,770586,70228
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972832,"Inbound",0,770590,100095
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972833,"Inbound",0,770571,60068
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972834,"Inbound",0,770552,160170
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972835,"Inbound",0,770554,110309
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972836,"Inbound",0,770554,40071
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972837,"Inbound",0,770554,100095
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972838,"Outbound",1,770578,30188
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972839,"Inbound",0,770565,90179
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972840,"Inbound",0,770566,110309
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972841,"Outbound",1,770592,30189
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972842,"Inbound",0,770567,160170
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972843,"Outbound",1,770570,30189
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972844,"Inbound",0,768038,50067
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972845,"Inbound",0,770608,170084
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972846,"Inbound",0,770560,160170
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972847,"Inbound",0,770558,10172
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972848,"Outbound",1,770570,90178
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972849,"Inbound",0,770592,40071
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972850,"Inbound",0,770550,30199
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972851,"Inbound",0,770599,150101
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972852,"Inbound",0,770550,90179
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972853,"Inbound",0,770593,40071
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972854,"Inbound",0,770567,100095
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972855,"Inbound",0,770569,100095
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972856,"Inbound",0,770576,90179
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972857,"Inbound",0,770600,110309
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972858,"Outbound",1,770570,30189
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972859,"Inbound",0,770555,160170
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972860,"Outbound",1,770579,30188
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972861,"Inbound",0,770569,70228
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972862,"Inbound",0,770596,190149
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972863,"Inbound",0,770597,150101
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972864,"Inbound",0,770555,190150
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972865,"Inbound",0,770597,190150
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972866,"Inbound",0,770599,60068
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972867,"Inbound",0,770596,170084
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972868,"Inbound",0,770557,190149
17-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972869,"Inbound",0,770606,170084
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972870,"Inbound",0,770557,110309
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972871,"Inbound",0,770596,150101
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972872,"Outbound",1,770599,110308
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972873,"Inbound",0,770585,40071
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972874,"Inbound",0,770603,190150
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972875,"Inbound",0,770597,110309
4-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972876,"Inbound",0,770592,40071
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972877,"Inbound",0,770601,160170
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972878,"Inbound",0,770559,160170
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972879,"Inbound",0,770605,160170
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972880,"Inbound",0,770570,150101
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972881,"Inbound",0,770569,90179
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972882,"Inbound",0,770561,10172
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972883,"Inbound",0,770577,100095
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972884,"Inbound",0,770564,160170
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972885,"Inbound",0,770576,160170
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972886,"Inbound",0,770550,110309
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972887,"Inbound",0,770590,160170
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972888,"Inbound",0,770589,150101
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972889,"Inbound",0,770554,160170
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972890,"Inbound",0,770557,190150
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972891,"Outbound",1,770607,190138
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972892,"Inbound",0,770585,160170
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972893,"Inbound",0,770547,70228
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972894,"Inbound",0,770557,70228
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972895,"Outbound",1,770567,30188
16-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972896,"Inbound",0,770596,160170
3-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972897,"Outbound",1,770562,30188
6-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972898,"Outbound",1,770569,60067
5-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972899,"Inbound",0,768043,50067
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972900,"Inbound",0,770562,70228
9-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972901,"Inbound",0,770600,90179
10-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972902,"Inbound",0,770548,100095
15-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972903,"Inbound",0,770559,150101
11-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972904,"Inbound",0,770557,110309
19-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972905,"Inbound",0,770580,190149
7-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972906,"Inbound",0,770567,70228
1-280,TRYON-Sunday-0-BUS-21-02-0000001-,3972907,"Inbound",0,770552,10172
